SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,SeasonBins
0.0,4,1,7,3,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,True,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,1,1,Returning_Visitor,False,1
0.0,2,2,9,10,Returning_Visitor,False,1
0.0,2,2,7,3,Returning_Visitor,False,1
0.0,2,2,3,1,Returning_Visitor,False,4
0.0,3,2,3,11,Returning_Visitor,True,4
0.0,2,2,1,2,New_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,1
0.0,2,2,3,2,Returning_Visitor,False,4
0.0,1,1,3,8,Returning_Visitor,False,4
0.0,2,2,6,1,Returning_Visitor,True,4
0.0,2,2,3,2,Returning_Visitor,False,4
0.0,3,2,1,13,Returning_Visitor,False,4
0.0,2,2,7,1,Returning_Visitor,False,1
0.0,3,2,7,10,New_Visitor,False,1
0.0,2,2,3,3,Returning_Visitor,True,4
0.0,3,2,1,2,Returning_Visitor,False,4
0.0,2,2,7,1,Returning_Visitor,False,4
0.0,1,1,4,2,Returning_Visitor,False,4
0.0,2,2,7,1,Returning_Visitor,False,4
0.0,4,1,1,3,New_Visitor,False,4
0.0,1,1,3,1,Returning_Visitor,True,1
0.0,2,10,1,1,Returning_Visitor,True,4
0.0,1,1,3,2,Returning_Visitor,False,4
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,2,2,1,10,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,2,2,3,8,Returning_Visitor,False,4
0.0,2,2,7,2,New_Visitor,True,1
0.0,3,2,2,2,New_Visitor,False,4
0.0,1,1,6,2,Returning_Visitor,False,4
0.0,1,1,3,6,Returning_Visitor,False,4
0.0,2,2,4,1,New_Visitor,False,1
0.0,1,1,8,2,New_Visitor,True,1
0.0,1,1,4,8,Returning_Visitor,False,4
0.0,1,2,1,2,Returning_Visitor,False,1
0.0,3,2,3,13,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,4,1,3,Returning_Visitor,False,4
0.0,1,1,1,3,Returning_Visitor,False,4
0.0,1,1,1,10,Returning_Visitor,False,4
0.0,3,2,8,10,Returning_Visitor,False,1
0.0,2,2,3,1,Returning_Visitor,True,4
0.0,2,2,3,1,Returning_Visitor,False,1
0.0,3,2,1,11,Returning_Visitor,True,4
0.0,1,1,2,2,Returning_Visitor,False,1
0.0,3,2,1,3,Returning_Visitor,False,4
0.0,2,2,3,1,Returning_Visitor,True,4
0.0,5,11,1,8,Returning_Visitor,False,4
0.0,2,2,7,8,New_Visitor,True,1
0.0,1,2,1,11,Returning_Visitor,False,4
0.0,2,2,3,2,Returning_Visitor,False,1
0.0,1,1,1,2,Returning_Visitor,False,4
0.0,3,2,3,1,Returning_Visitor,True,4
0.0,2,2,1,10,Returning_Visitor,False,4
0.0,2,2,1,13,New_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,3,2,2,2,New_Visitor,True,1
0.0,2,6,9,2,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,2,4,3,2,Returning_Visitor,False,4
0.0,2,6,1,2,Returning_Visitor,True,4
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,1,2,6,8,New_Visitor,False,1
0.0,1,1,9,3,Returning_Visitor,False,4
0.0,2,2,3,3,Returning_Visitor,False,4
0.0,1,1,3,2,Returning_Visitor,False,4
0.0,2,2,3,1,Returning_Visitor,False,4
0.0,2,2,3,3,New_Visitor,False,4
0.0,3,1,1,2,Returning_Visitor,True,4
0.0,2,5,1,1,Returning_Visitor,False,1
0.0,2,5,3,3,Returning_Visitor,True,4
0.0,2,2,7,6,Returning_Visitor,False,1
0.0,3,2,3,2,Returning_Visitor,False,1
0.0,4,2,1,2,Returning_Visitor,False,1
0.0,2,2,1,10,Returning_Visitor,True,4
0.0,2,2,9,3,Returning_Visitor,False,4
0.0,2,2,1,2,New_Visitor,False,4
0.0,2,2,7,8,New_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,2,2,7,2,Returning_Visitor,False,1
0.0,4,2,8,2,New_Visitor,False,1
0.0,2,2,9,3,Returning_Visitor,False,1
0.0,3,2,1,2,Returning_Visitor,False,4
0.0,1,1,3,2,Returning_Visitor,True,4
0.0,2,5,6,2,Returning_Visitor,False,4
0.0,3,2,1,2,Returning_Visitor,True,4
0.0,2,2,1,20,Returning_Visitor,False,1
0.0,3,2,1,1,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,2,2,3,2,New_Visitor,False,4
0.0,3,2,4,2,Returning_Visitor,False,1
0.0,3,2,1,13,Returning_Visitor,False,4
0.0,2,2,4,2,Returning_Visitor,True,4
0.0,2,2,1,2,Returning_Visitor,True,4
0.0,2,4,1,1,Returning_Visitor,False,1
0.0,3,2,1,3,Returning_Visitor,False,4
0.0,1,1,1,2,Returning_Visitor,False,4
0.0,2,2,1,10,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,4,3,2,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,1,8,New_Visitor,False,4
0.0,1,1,3,1,Returning_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,4,1,1,1,Returning_Visitor,True,1
0.0,3,2,9,1,Returning_Visitor,False,4
0.0,3,2,4,3,Returning_Visitor,False,4
0.0,4,1,1,2,Returning_Visitor,False,1
0.0,2,2,3,2,Returning_Visitor,False,1
0.0,2,2,1,8,New_Visitor,True,4
0.0,2,2,1,1,Returning_Visitor,True,4
0.0,2,2,3,13,Returning_Visitor,False,1
0.0,2,2,3,2,Returning_Visitor,True,4
0.0,2,2,4,2,Returning_Visitor,False,4
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,2,2,3,10,Returning_Visitor,False,1
0.0,2,5,3,6,Returning_Visitor,False,1
0.0,4,1,8,2,Returning_Visitor,False,1
0.0,2,4,1,1,Returning_Visitor,False,1
0.0,3,2,1,2,Returning_Visitor,True,1
0.0,1,8,3,1,Returning_Visitor,True,1
0.0,1,1,1,3,Returning_Visitor,False,1
0.0,1,1,3,2,Returning_Visitor,False,4
0.0,3,2,1,10,Returning_Visitor,True,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,1,1,2,1,Returning_Visitor,False,1
0.0,1,1,4,2,Returning_Visitor,True,1
0.0,3,2,7,1,Returning_Visitor,False,1
0.0,2,2,7,1,Returning_Visitor,False,4
0.0,2,2,1,13,Returning_Visitor,False,4
0.0,2,2,9,2,Returning_Visitor,False,1
0.0,2,2,1,10,Returning_Visitor,False,1
0.0,1,8,2,1,Returning_Visitor,False,1
0.0,1,1,8,2,Returning_Visitor,False,4
0.0,2,2,7,1,Returning_Visitor,False,1
0.0,1,1,1,2,Returning_Visitor,False,1
0.0,1,1,9,8,New_Visitor,False,1
0.0,4,1,3,3,Returning_Visitor,False,1
0.0,2,2,3,1,Returning_Visitor,False,1
0.0,2,2,4,1,Returning_Visitor,False,4
0.0,3,2,4,1,Returning_Visitor,True,1
0.0,2,2,1,3,Returning_Visitor,False,1
0.0,2,2,1,10,Returning_Visitor,False,4
0.0,1,1,3,1,Returning_Visitor,False,1
0.0,2,2,4,1,Returning_Visitor,False,1
0.0,1,1,1,3,Returning_Visitor,False,4
0.0,1,2,1,1,Returning_Visitor,False,4
0.0,3,2,2,2,Returning_Visitor,False,1
0.0,3,2,1,3,Returning_Visitor,True,4
0.0,2,1,1,2,New_Visitor,True,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,4,2,Returning_Visitor,False,4
0.0,1,1,8,2,New_Visitor,True,1
0.0,3,2,5,10,Returning_Visitor,False,1
0.0,3,2,1,2,New_Visitor,True,1
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,1,1,7,2,Returning_Visitor,True,1
0.0,1,2,3,2,Returning_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,1
0.0,2,2,7,2,New_Visitor,False,1
0.0,2,10,7,1,Returning_Visitor,True,1
0.0,3,2,3,1,Returning_Visitor,False,1
0.0,3,2,1,2,Returning_Visitor,False,4
0.0,1,1,7,2,Returning_Visitor,False,1
0.0,2,2,1,3,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,3,3,3,2,Returning_Visitor,False,1
0.0,2,2,1,13,Returning_Visitor,False,4
0.0,2,2,3,1,Returning_Visitor,True,4
0.0,2,2,8,2,Returning_Visitor,False,1
0.0,2,4,1,2,New_Visitor,False,1
0.0,2,2,1,10,Returning_Visitor,False,1
0.0,2,2,2,11,Returning_Visitor,True,4
0.0,1,1,3,1,Returning_Visitor,True,1
0.0,1,1,4,8,Returning_Visitor,True,4
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,3,2,7,3,Returning_Visitor,False,4
0.0,1,1,1,2,Returning_Visitor,False,4
0.0,8,13,9,20,Other,False,1
0.0,1,1,1,2,Returning_Visitor,False,1
0.0,1,1,1,1,Returning_Visitor,True,1
0.0,3,2,1,2,Returning_Visitor,True,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,1,1,1,3,Returning_Visitor,True,4
0.0,2,2,7,1,Returning_Visitor,False,4
0.0,3,2,8,13,Returning_Visitor,True,4
0.0,8,2,5,1,Returning_Visitor,True,4
0.0,2,2,4,2,Returning_Visitor,False,4
0.0,1,1,1,2,Returning_Visitor,False,1
0.0,1,1,6,2,Returning_Visitor,False,4
0.0,1,1,1,3,Returning_Visitor,False,4
0.0,2,4,9,3,Other,False,4
0.0,3,2,2,11,Returning_Visitor,True,4
0.0,2,2,2,1,Returning_Visitor,False,1
0.0,3,2,4,2,New_Visitor,True,1
0.0,3,2,2,6,New_Visitor,True,1
0.0,2,2,1,10,Returning_Visitor,True,4
0.0,1,1,1,10,Returning_Visitor,True,4
0.0,2,2,9,2,New_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,7,13,Returning_Visitor,False,4
0.0,2,2,4,2,New_Visitor,False,1
0.0,1,1,1,2,New_Visitor,False,1
0.0,2,2,9,3,Returning_Visitor,False,4
0.0,4,5,5,10,Returning_Visitor,False,1
0.0,3,2,3,2,Returning_Visitor,False,1
0.0,3,2,3,2,Returning_Visitor,False,1
0.0,2,2,3,2,Returning_Visitor,False,4
0.0,1,2,8,2,Returning_Visitor,False,4
0.0,4,2,3,2,Returning_Visitor,False,4
0.0,3,2,1,1,Other,True,4
0.0,3,2,6,2,Returning_Visitor,True,1
0.0,3,2,7,3,Returning_Visitor,False,1
0.0,2,2,3,13,Returning_Visitor,False,1
0.0,1,1,1,1,Returning_Visitor,False,4
0.0,2,2,1,3,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,10,4,2,New_Visitor,False,1
0.0,3,2,3,8,Returning_Visitor,False,4
0.0,1,1,3,2,Returning_Visitor,False,4
0.0,2,2,9,2,New_Visitor,False,4
0.0,4,1,4,3,Returning_Visitor,False,4
0.0,1,8,8,1,Returning_Visitor,False,4
0.0,3,2,4,1,Returning_Visitor,False,1
0.0,1,1,4,1,Returning_Visitor,False,4
0.0,2,4,1,3,Returning_Visitor,False,4
0.0,1,1,3,8,Returning_Visitor,False,4
0.0,3,2,4,3,Returning_Visitor,False,4
0.0,3,2,1,10,Returning_Visitor,False,4
0.0,2,2,7,1,Returning_Visitor,True,1
0.0,1,2,2,2,Returning_Visitor,False,1
0.0,2,4,3,8,Returning_Visitor,False,1
0.0,1,1,1,8,New_Visitor,True,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,2,10,3,1,Returning_Visitor,False,4
0.0,2,1,1,2,Returning_Visitor,True,4
0.0,2,2,2,1,Returning_Visitor,False,1
0.0,2,10,2,2,Returning_Visitor,False,4
0.0,3,2,4,10,Returning_Visitor,True,4
0.0,1,1,1,2,New_Visitor,False,4
0.0,1,1,6,1,Returning_Visitor,False,4
0.0,1,8,1,20,New_Visitor,False,1
0.0,1,1,1,2,New_Visitor,True,1
0.0,2,5,3,20,Returning_Visitor,False,4
0.0,2,2,4,1,Returning_Visitor,False,4
0.0,3,2,1,2,Returning_Visitor,False,4
0.0,1,1,4,2,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,True,4
0.0,3,2,1,1,Returning_Visitor,False,1
0.0,3,2,2,13,Returning_Visitor,False,4
0.0,1,1,1,10,Returning_Visitor,False,4
0.0,2,2,1,6,Returning_Visitor,False,4
0.0,2,2,1,2,New_Visitor,True,1
0.0,2,2,5,2,Returning_Visitor,False,1
0.0,1,1,1,2,Returning_Visitor,False,4
0.0,2,4,1,2,Returning_Visitor,False,1
0.0,1,2,1,2,Returning_Visitor,False,4
0.0,1,1,4,10,Returning_Visitor,True,4
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,3,2,1,2,Returning_Visitor,False,4
0.0,2,2,1,20,Returning_Visitor,False,1
0.0,2,2,9,8,Returning_Visitor,False,4
0.0,3,2,1,13,Returning_Visitor,False,4
0.0,2,2,1,10,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,3,1,Other,True,4
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,4,1,1,3,Returning_Visitor,False,4
0.0,2,2,7,2,New_Visitor,False,1
0.0,1,1,2,10,Returning_Visitor,False,4
0.0,2,2,3,1,Returning_Visitor,False,4
0.0,3,2,2,1,Returning_Visitor,False,4
0.0,2,2,8,2,Returning_Visitor,False,4
0.0,1,1,3,10,Returning_Visitor,True,4
0.0,2,2,4,8,Returning_Visitor,False,4
0.0,3,2,3,2,Returning_Visitor,True,1
0.0,2,4,9,2,New_Visitor,False,4
0.0,3,2,4,11,Returning_Visitor,True,4
0.0,4,2,1,8,Returning_Visitor,False,1
0.0,2,10,4,3,Returning_Visitor,True,4
0.0,2,2,9,13,Returning_Visitor,True,4
0.0,2,2,6,3,Returning_Visitor,False,4
0.0,2,2,1,2,New_Visitor,False,1
0.0,3,2,1,2,Returning_Visitor,True,4
0.0,2,2,6,2,Returning_Visitor,False,4
0.0,3,2,1,13,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,8,1,Returning_Visitor,False,1
0.0,2,2,1,3,Returning_Visitor,False,1
0.0,2,6,4,1,Returning_Visitor,False,1
0.0,2,2,3,1,Returning_Visitor,False,4
0.0,2,5,7,2,Returning_Visitor,False,1
0.0,2,2,2,2,Returning_Visitor,True,4
0.0,1,1,1,3,Returning_Visitor,True,4
0.0,2,2,3,8,Returning_Visitor,True,4
0.0,1,2,3,3,New_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,4,3,1,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,7,2,Returning_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,4,1,1,2,Returning_Visitor,False,1
0.0,1,1,8,2,Returning_Visitor,False,4
0.0,2,4,7,2,New_Visitor,True,1
0.0,3,2,3,10,Returning_Visitor,True,4
0.0,3,2,4,13,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,4,2,7,2,Returning_Visitor,False,4
0.0,3,2,1,2,Returning_Visitor,False,4
0.0,2,4,1,1,New_Visitor,False,1
0.0,2,2,9,11,Returning_Visitor,True,4
0.0,2,2,1,8,Returning_Visitor,False,1
0.0,2,13,9,20,Returning_Visitor,False,1
0.0,3,2,1,2,New_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,4,1,1,Returning_Visitor,False,4
0.0,3,2,1,13,Returning_Visitor,False,4
0.0,2,2,1,1,Returning_Visitor,True,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,1,1,4,3,Returning_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,5,6,2,Returning_Visitor,True,1
0.0,2,2,2,1,Returning_Visitor,True,4
0.0,3,2,1,3,Returning_Visitor,False,4
0.0,2,2,3,1,Returning_Visitor,False,4
0.0,1,2,5,2,Returning_Visitor,False,4
0.0,2,2,8,8,New_Visitor,True,1
0.0,1,1,1,1,Returning_Visitor,False,4
0.0,2,2,2,2,Returning_Visitor,False,4
0.0,1,1,1,2,New_Visitor,False,4
0.0,2,2,8,2,New_Visitor,False,1
0.0,3,2,2,13,Returning_Visitor,False,1
0.0,2,2,3,1,Returning_Visitor,False,1
0.0,2,2,8,1,Returning_Visitor,False,4
0.0,2,2,1,1,Returning_Visitor,True,4
0.0,1,1,6,2,Returning_Visitor,False,4
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,3,2,1,10,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,True,1
0.0,2,2,2,1,Returning_Visitor,True,4
0.0,2,2,6,1,Returning_Visitor,False,4
0.0,2,2,3,8,New_Visitor,False,1
0.0,4,1,3,1,Returning_Visitor,False,1
0.0,3,2,3,10,Returning_Visitor,True,4
0.0,1,1,1,2,Returning_Visitor,False,4
0.0,1,1,3,8,Returning_Visitor,False,4
0.0,2,2,3,3,Returning_Visitor,False,4
0.0,1,1,1,2,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,5,1,Returning_Visitor,False,4
0.0,2,2,3,2,Returning_Visitor,False,1
0.0,3,2,1,20,Returning_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,1,1,3,2,Returning_Visitor,False,4
0.0,3,2,3,1,Returning_Visitor,True,4
0.0,2,2,9,1,Returning_Visitor,False,4
0.0,1,1,3,3,Returning_Visitor,False,4
0.0,2,2,3,2,New_Visitor,False,4
0.0,1,1,1,10,Returning_Visitor,False,4
0.0,2,2,1,1,Returning_Visitor,False,1
0.0,3,2,4,1,Returning_Visitor,True,4
0.0,2,2,3,8,New_Visitor,False,4
0.0,3,2,2,8,Returning_Visitor,False,4
0.0,2,4,4,2,Returning_Visitor,False,4
0.0,1,1,8,10,Returning_Visitor,True,4
0.0,2,2,1,13,Returning_Visitor,False,4
0.0,1,1,1,3,Returning_Visitor,False,1
0.0,2,2,3,1,Returning_Visitor,True,1
0.0,8,5,3,3,Returning_Visitor,True,4
0.0,2,2,1,8,Returning_Visitor,False,4
0.0,2,2,7,2,Returning_Visitor,False,1
0.0,2,4,3,10,Returning_Visitor,False,4
0.0,3,2,1,1,Returning_Visitor,True,4
0.0,1,1,1,2,New_Visitor,False,4
0.0,1,1,3,2,New_Visitor,False,1
0.0,2,2,1,8,Returning_Visitor,False,1
0.0,2,2,7,2,Returning_Visitor,False,4
0.0,2,2,1,8,Returning_Visitor,True,4
0.0,1,1,3,11,Returning_Visitor,False,4
0.0,3,2,1,13,Returning_Visitor,True,4
0.0,3,2,1,6,Returning_Visitor,False,4
0.0,3,2,3,2,Returning_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,True,1
0.0,1,1,3,8,New_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,3,2,1,2,Returning_Visitor,False,1
0.0,1,1,1,1,Returning_Visitor,False,1
0.0,3,2,1,8,New_Visitor,True,4
0.0,4,1,4,2,Returning_Visitor,False,4
0.0,3,2,7,13,Returning_Visitor,False,4
0.0,1,1,1,2,New_Visitor,False,1
0.0,1,1,1,3,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,True,4
0.0,1,1,2,2,Returning_Visitor,True,1
0.0,3,3,4,8,New_Visitor,False,1
0.0,1,1,9,1,Returning_Visitor,True,4
0.0,2,2,7,2,Returning_Visitor,False,4
0.0,3,2,1,8,New_Visitor,False,4
0.0,1,1,7,2,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,2,2,3,1,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,5,3,1,Returning_Visitor,False,1
0.0,1,1,8,2,Returning_Visitor,True,1
0.0,1,1,8,2,Returning_Visitor,True,4
0.0,2,10,7,2,New_Visitor,True,1
0.0,2,2,3,3,Returning_Visitor,True,4
0.0,1,1,1,2,Returning_Visitor,False,1
0.0,2,10,1,2,New_Visitor,False,4
0.0,3,2,1,1,Returning_Visitor,False,1
0.0,3,2,7,6,Returning_Visitor,True,4
0.0,2,2,1,3,Returning_Visitor,False,4
0.0,2,2,3,1,Returning_Visitor,False,1
0.0,2,2,9,8,New_Visitor,False,1
0.0,4,1,6,2,Returning_Visitor,False,1
0.0,2,2,1,6,Returning_Visitor,False,1
0.0,2,4,3,3,Returning_Visitor,False,4
0.0,2,5,1,2,Returning_Visitor,False,1
0.0,4,2,3,3,Returning_Visitor,False,4
0.0,2,2,7,2,Returning_Visitor,False,1
0.0,1,1,6,8,Returning_Visitor,False,4
0.0,1,1,1,1,Returning_Visitor,True,1
0.0,2,2,1,1,Returning_Visitor,True,1
0.0,3,2,2,3,Returning_Visitor,False,4
0.0,2,5,6,2,New_Visitor,False,4
0.0,1,1,1,3,Returning_Visitor,False,4
0.0,3,2,3,1,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,1,1,8,2,Returning_Visitor,False,1
0.0,2,2,7,7,Returning_Visitor,True,1
0.0,2,2,6,2,New_Visitor,False,4
0.0,1,1,4,1,Returning_Visitor,True,4
0.0,2,2,3,1,Returning_Visitor,False,1
0.0,3,2,1,2,New_Visitor,True,1
0.0,3,6,1,2,Returning_Visitor,True,4
0.0,3,2,2,10,Returning_Visitor,False,4
0.0,2,2,3,2,Returning_Visitor,False,1
0.0,2,2,1,1,Returning_Visitor,False,1
0.0,2,2,3,2,New_Visitor,False,1
0.0,3,2,1,2,Returning_Visitor,True,4
0.0,3,2,1,2,Returning_Visitor,True,4
0.0,2,2,3,1,Returning_Visitor,False,1
0.0,1,1,2,3,Returning_Visitor,False,1
0.0,4,1,1,6,Returning_Visitor,True,1
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,3,2,1,3,Returning_Visitor,False,1
0.0,1,1,1,2,New_Visitor,False,4
0.0,2,2,3,3,Returning_Visitor,False,4
0.0,3,2,3,1,Returning_Visitor,True,1
0.0,2,2,7,2,Returning_Visitor,True,1
0.0,2,2,2,3,Returning_Visitor,False,1
0.0,3,2,2,13,Returning_Visitor,False,4
0.0,3,2,6,2,Returning_Visitor,True,4
0.0,1,8,1,11,Returning_Visitor,True,4
0.0,1,2,7,2,Returning_Visitor,False,1
0.0,1,1,3,3,New_Visitor,True,4
0.0,3,2,3,2,Returning_Visitor,False,1
0.0,2,2,8,2,New_Visitor,False,4
0.0,2,2,6,2,Returning_Visitor,False,4
0.0,2,4,4,2,Returning_Visitor,False,4
0.0,2,2,3,10,Returning_Visitor,False,4
0.0,2,2,9,2,New_Visitor,False,4
0.0,3,2,4,2,Returning_Visitor,False,1
0.0,4,1,4,10,Returning_Visitor,True,4
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,3,2,4,8,New_Visitor,True,1
0.0,1,8,1,11,New_Visitor,False,1
0.0,3,2,9,13,Returning_Visitor,True,4
0.0,1,1,1,2,New_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,2,4,6,3,Returning_Visitor,False,4
0.0,3,2,6,1,Returning_Visitor,False,1
0.0,4,1,1,2,Returning_Visitor,True,1
0.0,1,1,1,2,New_Visitor,True,4
0.0,1,1,3,2,Returning_Visitor,False,4
0.0,3,2,1,3,Returning_Visitor,False,4
0.0,3,2,3,11,New_Visitor,False,1
0.0,2,2,3,3,Returning_Visitor,False,4
0.0,1,8,5,11,Returning_Visitor,False,1
0.0,2,4,3,1,Returning_Visitor,False,4
0.0,2,2,1,2,New_Visitor,True,4
0.0,1,1,6,3,Returning_Visitor,False,4
0.0,1,2,7,2,Returning_Visitor,False,4
0.0,2,2,6,1,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,3,2,1,8,Returning_Visitor,True,1
0.0,2,2,2,2,Returning_Visitor,False,1
0.0,3,2,1,2,New_Visitor,False,4
0.0,1,1,1,8,Returning_Visitor,False,1
0.0,1,1,4,2,Returning_Visitor,True,1
0.0,2,2,3,10,Returning_Visitor,False,1
0.0,2,2,7,13,Returning_Visitor,False,4
0.0,2,2,8,2,New_Visitor,True,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,2,2,3,2,Returning_Visitor,False,1
0.0,2,2,1,2,New_Visitor,False,1
0.0,1,1,3,1,Returning_Visitor,False,1
0.0,1,1,2,1,Returning_Visitor,False,1
0.0,3,2,1,3,Returning_Visitor,False,4
0.0,2,2,3,2,Returning_Visitor,False,4
0.0,1,2,2,2,Returning_Visitor,False,4
0.0,3,2,1,2,Returning_Visitor,False,4
0.0,2,2,1,3,Returning_Visitor,False,4
0.0,4,1,1,2,Returning_Visitor,True,1
0.0,2,2,6,2,New_Visitor,False,1
0.0,3,2,3,2,Returning_Visitor,False,4
0.0,3,2,3,6,Returning_Visitor,True,1
0.0,2,2,1,1,Returning_Visitor,False,4
0.0,1,1,5,3,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,6,2,9,2,Returning_Visitor,False,4
0.0,2,2,2,2,Returning_Visitor,True,4
0.0,1,8,7,1,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,3,2,1,2,Returning_Visitor,False,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,1,1,1,2,Returning_Visitor,True,1
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,3,5,3,8,Returning_Visitor,False,1
0.0,2,5,1,2,Returning_Visitor,False,4
0.0,2,4,1,6,Returning_Visitor,False,4
0.0,2,4,9,10,Returning_Visitor,False,1
0.0,2,2,6,2,New_Visitor,False,4
0.0,2,4,1,2,Returning_Visitor,False,4
0.0,2,2,3,2,Returning_Visitor,True,4
0.0,2,4,3,2,New_Visitor,False,1
0.0,2,2,1,2,New_Visitor,False,4
0.0,2,4,1,2,Returning_Visitor,False,4
0.0,3,2,8,10,Returning_Visitor,True,4
0.0,2,2,9,1,Returning_Visitor,True,4
0.0,1,2,1,8,Returning_Visitor,False,1
0.0,3,2,6,1,Returning_Visitor,False,1
0.0,2,2,4,10,Returning_Visitor,False,4
0.0,3,2,3,2,Returning_Visitor,False,4
0.0,2,2,5,2,Returning_Visitor,True,4
0.0,2,2,1,2,Returning_Visitor,False,4
0.0,1,1,3,10,Returning_Visitor,False,1
0.0,2,2,1,2,Returning_Visitor,False,1
0.0,1,1,1,3,Returning_Visitor,False,1
0.0,1,1,1,2,Returning_Visitor,False,1
0.0,3,2,7,2,Returning_Visitor,False,4
0.0,2,1,1,2,Returning_Visitor,False,4
0.0,1,1,1,1,Returning_Visitor,True,1
0.0,1,1,6,3,Returning_Visitor,False,1
0.0,2,10,1,2,Returning_Visitor,False,1
0.0,3,2,3,13,Returning_Visitor,False,4
0.0,2,2,1,10,Returning_Visitor,False,4
0.0,3,2,1,1,Returning_Visitor,False,4
0.0,2,2,7,1,Returning_Visitor,False,4
0.0,2,2,1,13,Returning_Visitor,False,4
0.0,2,2,5,2,New_Visitor,False,1
0.0,8,13,9,20,Other,True,1
0.0,2,2,1,3,Returning_Visitor,False,4
0.0,2,2,3,7,Returning_Visitor,True,1
0.0,2,5,6,3,Returning_Visitor,False,1
0.0,1,2,3,2,Returning_Visitor,False,4
0.0,1,1,4,2,Returning_Visitor,True,4
0.0,1,8,3,11,Returning_Visitor,False,4
0.0,2,2,3,2,Returning_Visitor,False,4
